Body,BugsCrashes,Experience,Hardware,Performance,Pricing,Suggestion,None
"Supreme Heroes is well on its way to being a great game.  There have been a few bumps in the road, especially with the latest update, but EA seems to be working hard to correct them and are committed to improving the game.",0,1,0,0,0,0,0
Developers want emails to report issues but... They don't respond. After completing days it won't let me submit a report saying that &quot;you must log food before submitting. &quot; I had a whole day of food logged. Also you can't find friends to support them? You have to follow complete strangers. If it weren't for the issues I'm having I would give it a 5 star. I also paid for the app hoping it would fix issues. Other then that app looks nice. Please fix problems,1,1,0,0,0,0,0
Love the game. The only thing I would change is the ability to delete a game that you invite someone to but they don't respond. Apparently you have to delete the app to resign for playing with someone unless you wait 2 weeks.  When I first loaded the game I sent game requests and they held so many positions I couldn't begin games with people I knew wanted to play. I was disappointed.,0,1,0,0,0,0,0
FarmVille was working fine on my iPhone until the new update. It never finishes loading!! I'd give it no stars if possible. Zynga just keeps getting worse and worse...,1,0,0,0,0,0,0
"Really enjoyed trial but after I decided to buy it it froze... Luckily before it was paid... Un installed, reinstalled going through the forest and i excaped for a second when i returned white screen... Froze... Hence... Grrrrrr.... Fix it and i'll buy it!!!! Huhuhu....<br/><br/>Ok i thought it stopped freezing.. Bought it and 1/2 way through and it freezes or shows blank white screen w/ music still playing or shovel in garden dont work!!!!! I'm tired of repeating the begining over and over!",1,0,0,0,0,0,0
"I enjoy this game but agree with others you do not get to play very long. It WAS one of the few games that gave you enough time, but with the latest update they took that away and it is now like most others - you do not get very much time to find all of the objects.",0,1,0,0,0,0,0
"Well it's not an amazing game, people will like it but get bored of playing it too much! It's an OK game. I suggest that young kids(7-) shouldn't play this game. And if you download this game don't pay with your money for extras, again it's an OK game, don't waste money on this worthless game!",0,1,0,0,1,0,0
Having issues the past two weeks wont load properly....keeps wanting me to sign in 3-4 times. By the time I log in on my desktop all my crops have died! So bummed because it was working so well....errrr. There are def some bugs that need fixing!<br/>Would rate it five stars when it's working as should &amp; if didn't have this problem!,1,1,0,0,0,0,0
I love this app and everything but it won't let me log in! It says there is a network error. Fix this please !!!,1,0,0,0,0,0,0
And I know I probably would love it if I could past the first scene with out it giving me a black screen and shutting down. I literally restarted my iPod and re-downloaded this game 10+times that's how bad I wanted it. This fail hurts me inside. :(,1,0,0,0,0,0,0
Worked so well for months! I was very pleased. However this app no longer works. It always crashes and freezes my iPad. I used to love it but now it's a waste of time. I'm hoping for an update to fix it so i dont have to get rid of it.... Reinstalling DOES NOT work.  Please fix asap,1,0,0,0,0,0,0
"I really, really, REALLY love this game! But there's a problem, my game bugged out on me after I got the latest update. I was almost leveled up and was doing well in quests. Now it brought me back to the beginning of ALL the quests I was doing, and to the beginning of my level. Is there any way you could try to fix it?<br/><br/>Other than that, this is a GREAT game. I'm seriously addicted!",1,0,0,0,0,0,0
"supercell, please fix problem where if i try to listen to music while playing the game lags and crashes. this and timer in attacks is only problem with game. thanks",1,0,0,0,0,0,0
Good game but just got updated recently pls fix the hospital glitch I healed one of my units and didn't get it back. Pls fix!!!!!!,1,0,0,0,0,0,0
"I use the same info for my online account, however, it doesn't let log in. Please fix",1,0,0,0,0,0,0
I like it when it will open. It keeps crashing on me. Ok I can't get it to open at all now even after the update. I have nothing else to do except delete it. Wish it would have worked for me. It's a cute game,1,0,0,0,0,0,0
The network error is a nightmare,1,0,0,0,0,0,0
Downloaded latest update and after that game stopped working. There is always an issue with Zynga.,1,0,0,0,0,0,0
This app was great... Until the latest update. Now it takes minutes to open and spontaneously closes constantly. I'm about to just delete this app rather than dealing with the frustrating glitches.,1,0,0,0,0,0,0
"The game freezes before I get to the first zip line, so I miss the jump. If I manage to make it onto the zip line, another glitch will occur shortly thereafter. It's impossible for me to play this game.",1,0,0,0,0,0,0
It has a few tweaks that need fixing but I can't help but play it several times a day :),1,0,0,0,0,0,0
"It's functional, but I've never had FBM crash on my phone - any version, any iPhone - and this won't quit. Especially mid-typing. <br/><br/>Please correct the compatibility issue that evidently exists for iOS6.",1,1,1,0,0,0,0
"It's sad that the company doesn't have more loyalty for the people who paid for the previous version.  All those badges and purchases are GONE with this new app.<br/><br/>It's nice there are other pens, but it's VERY expensive now. No wonder none of my friends are switching over to play this version.<br/><br/>I say skip it and wait until they make deals and rewards for previous users of the app.<br/><br/>UPDATE - After an update, they actually made the app worse. And their customer service on their website is a broken link.<br/><br/>It doesn't give me the daily draw, yet pounds my iPad with notifications for it. Even after an uninstall it is still doing it.  It's quite annoying and so I'm going to delete it until/if I hear they fix it.",0,1,0,0,0,0,0
Since installing the new version I have not been able to open the program because it keeps crashing. It appears the reason for this is because it can't find the Evernote-SDK:<br/><br/>Dyld Error Message:<br/>  Library not loaded: @executable_path/../frameworks/EvernoteSDK-Mac.framework/Versions/A/EvernoteSDK-Mac<br/>  Referenced from: /Applications/Pocket.app/Contents/MacOS/Pocket<br/>  Reason: image not found,1,0,0,0,0,0,0
"I like the old version before it got updated, because I can't open my messages...Every time I open it, it always crash down so basically I wasn't able to use my messenger. Pls fix asap. Thanks!",1,0,0,0,0,0,0
"I love playing it, it's slow and longer fun game! but you need fix the access to neighbors place because they won't let me visit other neighbors it would froze when it's loading.",1,0,0,0,0,0,0
"I've lost a lot of tickets due to the fact when I'm playing game freezes up then I have to redownload game and seriously the cards you win doing gridiron when your reaching your points  up to 50,000 are lame lol also what happened they don't give out many tickets when your playing season or versus who cares about winning money start adding more tickets to the mix and better cards otherwise game ok lol.   This game is constantly updating says server problem I've lost tickets and 5 number 6 guys what's up with this game hellooooo",1,1,0,1,0,0,0
"Great game layout, enjoy playing daily. Should review earning rubies and shovels though. Maybe more options for selling things. Premium digs need fixed(flume, ect..) and some scenes are too small very hard to find some items. But other then that great game..",1,1,0,0,0,1,0
"I loved this game!! I still played it even when it didn't remember my progress, but now... I open the app and a black screen appears and it's been like this for days!!! It is so frustrating! I guess it's  time to move from bubble safari to a better and reliable game! Poor quality and really poor developing.",1,1,0,0,0,0,0
It's a fun game don't like how it doesn't have free videos to watch to get new gems and stuff.,1,1,0,0,0,0,0
"The latest update on September 20, 2013 has a few bugs, when the camera is launched it comes up as a black screen and it also runs slower.",1,0,0,1,0,0,0
Fun but app keeps freezing because of ads,1,0,0,0,0,0,0
It's stuck on level 2-5.....pls fix!!,1,0,0,0,0,0,0
Absolutely great app with one exception. The way thumbnails are displayed for Camera Roll within app under iOS4 makes finding the pics you want very difficult. :( Needs a fix asap.,0,1,0,0,0,0,0
I cannot wait to play XCOM on my 5G iTouch but alas I must.  The game crashes in the same spot EVERY time before I can even begin my first mission.  PLEASE fix it SOON dear programmers.,1,0,0,0,0,0,0
"When I try to start the game, a screen pops up telling me that I need to update the game to play it because I have a newer version of the game on anther device. However, I don't have this game on another to device, and when I try to update it anyway, the game won't let me because it is already updated. I had to write this here because I was unable to report it anywhere else. Thanks",1,0,0,0,0,0,0
I have a iPod touch 2G and this app does nothing but crash now.  It was bad before now it's even worse...please fix asap!,1,0,0,0,0,0,0
Nothing loads and when it does it shows a white screen and if you press refresh it says error.,1,0,0,0,0,0,0
This game freezes like crazy!!!! They need to fix the problems!,1,0,0,0,0,0,0
This game needs so much improvement that its annoying the crap out of me it keeps having network errors and crashing it crashs 10 times a day I would really love to play that game if it worked properly once you fix it I will give you a better review it doesn't deserve a 2 star but I'm being generous <br/><br/>FIX THIS GAME,1,0,0,0,0,0,0
Fiffa 14 won't let me download it! It does but it's stopes,1,0,0,0,0,0,0
Beware of sketchy titled promotions for in-app purchases and rude customer service from the developers.,0,1,0,0,0,0,0
"This game actually makes use of the layover system with more purpose than Pocket Planes, but otherwise it has the same but good gameplay of Pocket Planes. However, there is a bug where the game asks you to review it on the App Store, and then if you select &quot;never show again&quot; or &quot;remind me later,&quot; the app crashes.",1,0,0,0,0,0,0
Loaded the new update and it seems a step backward.  Takes longer to load.,0,0,0,1,0,0,0
Sounds like there are a ton of problems that need fixing. A couple things I see...create the iPad ap as well. And because I manage a work site I have a professional Facebook page and a personal one. It automatically logs me into my personal account and doesn't give an option to type in the log in information which makes this useless to me. Some improvements and it will be a great concept.,0,1,0,1,0,1,0
"Updates usually fix problems, not cause program killing ones.",1,0,0,0,0,0,0
"Don't waste your money, they keep saying there going to have an update to fix problems but still waiting for that to happen. Might as well throw your money out a window.",0,0,0,0,1,0,0
not working. pls fix asap.,1,0,0,0,0,0,0
Playing on iPad and since the recent updates the game crashes almost every race. It is impossible to play the game for more than 2  races before it crashes. Even when you do get to race the glitches make it a terrible experience. The system also randomly takes you out of drifts even if your finger doesn't leave the screen. This was a fun game but I don't plan to play again until updates are made.,1,1,0,0,0,0,0
"This was one of my favorite apps. When new cities were brought into play, every update lags. Soon as the game starts, I swipe the screen to change lanes, but the game lags so much that it doesn't respond at all. Wish I could get a score above 100 points again!",1,0,0,1,0,0,0
"Hey guys! I really like the editing on this app... But..... Every time I'm editing a pic I'm about to save it and the app freezes and closes down! It takes me about 3 times to try to figure out all the things that I edited for it to let me keep my changes, it's really frustrating!",1,1,0,0,0,0,0
"This app crashes every time I activate or deactivate a font. It does the activation or deactivation, but then crashes…every time. I have contacted support and they take days/week to respond. Do yourself a favor and go with another font app.",1,1,0,0,0,0,0
"Really needs to be updated. Crashes, won't load, out of sync. WTF!!!",1,0,0,0,0,0,0
"Some comments about the game :<br/>1) Cute puppies, nice stuff, but quite boring.<br/>2) I don't see the point of the game. Needs more fun in it.<br/>3) Keeps CRASHING, very frustrating.<br/>4) Connection lost immediately or when just started game.<br/>Boo boo pls fix the crashing part and I will change the rating :(",1,1,0,1,0,0,0
"A pretty fun game. I love the auction house and managing the team. It would be an easy 5 star rating it if weren't for all the glitches. For example, the game crashes in almost every session and I can't get past a play summary screen in a practice game, so I am forced to play Solo challenges and and head to head matches which are a waste of time. I am looking forward to an update so I can start a new practice game!",1,1,0,0,0,0,0
Idk if it's my iPod touch but the app won't load! I got it and it didn't even download! It's just a little grey box that says waiting...on the bottom x.x,1,0,0,0,0,0,0
The app crashes as soon as you start it and I am not going to delete it because I have a high level and lots of equipment unlocked,1,0,0,0,0,0,0
"This game is sweet, but with one problem, the game crashes each time my character dies; can you fix it?",1,0,0,0,0,0,0
Ugh!!! After the game auto updated it won't open any more .... Please fix!!,1,0,0,0,0,0,0
"It won't open or load. I do have 3 bars of wifi and other internetbased apps work. This has happened several times.\n\nThis app is buggy slow crashes freezes.\nAnd it won't even start, now!\n\nDo NOT buy until fixed!\n\nUPDATE\nmuch to my delight, beejive works for me now. I added one star only as I'm not sure if this will happen again.\n\nAlso this seems to still be happening to other less lucky people.\n\nPLEASE FIX THIS FOR EVERYONE \n\nwhether you buy or not, be cautious",1,0,0,0,0,0,0
"Great concept, my son likes it but the app crashes a lot!",1,0,0,0,0,0,0
"This game is amusing yes but I can't give it any higher than one star given that the recent update to support the iPad doesn't do anything more than stick on the same iPhone version in a big white background. 'Big, beautiful dots' my big toe. Not to mention no Game Center support and landscape view",0,1,0,0,0,0,0
I haven't got this game to work. It keeps freezing so fix that and I'll check it out,1,0,0,0,0,0,0
This game kicks rite when I get on it can you pls fix it and pls fix dead trigger to pls,1,0,0,0,0,0,0
"I can't open the game since the latest update, please fix it! When it works, I love it!",1,0,0,0,0,0,0
Usually the age is off by at least 10 years but occasionally it's almost right on.. It obviously uses some sort of detection features but they need fixed.. I used a pic of my mom and I from the beach last year and it said she was 35 and I was 42.. I'm 23 and she's almost 50,0,1,0,0,0,0,0
"Buggy and no support. There's an email address, but they don't respond. The app locks up after a single use. <br/><br/>Here is my review of a prior release, no longer available. Too bad the company is now ignoring its customers. Look elsewhere. <br/><br/>I've tried many. Most suffer from poor stability, limited selection, and/or high battery consumption. This one is nearly perfect. Every station I want, in Europe and America, is on. The Pause feature I fabulous. Take a call or pause to talk to those around you, and pick up the show where you left off. There's only one glitch I've found. When switching networks it sometimes skips or repeats portions of the stream, even with lots of buffeting. There may be technical reasons why seamless switching is difficult, but I hope they will figure it out. All considered, highly recommended.",1,1,1,0,0,0,0
"Doesn't take u to fantasy football,  slow crashes. Etc",1,0,0,0,0,0,0
"Love this app-easy to use, beautiful design. A few bugs initially which I hope are now worked out (app freezes, mainly).<br/><br/>Wish list? Ability to edit photos in a gift as well as text. Sometimes got photo (or better photo) later and wanted to change the original, but can't seem to. Missing something?",1,1,0,0,0,1,0
"Very good game, but it still has a few small flaws that takes away from the overall score for me. I would suggest getting the game if your thinking about it, but just know it sometimes won't load right and you have to delete the app and reinstall it. As for what it could use, I would suggest making new usable soldier units to improve gameplay and add an optional story mode.",1,0,0,0,0,1,0
"I'd love to continue playing this game past stage two, it's rather addictive, but I can't get past level two because the game crashes. I've deleted the app and reinstalled it and restarted my phone numerous times, but to no avail. Hope there's an update to fix this soon.",1,0,0,0,0,0,0
I downloaded this app about a month ago and it was fully functional until the update.  Now it won't load!,1,1,0,0,0,0,0
I love this app so much but It keeps freezing on me and I don't like that then it sometimes u will get on it and it goes back to my home screen and keep doing that this app needs to be fixed,1,0,0,0,0,0,0
"I don't see how this gets so many good reviews.  It really is a terribly made app.  First an foremost, the ads... You charge $5 for an app then have ads on the same app!! Come on guys.  Secondly it's glitchy as hell.  Watching a stream an my screen would just go black for no reason.  I'm not the only one experiencing this many iPad/iPhone users are complaining about this.  Had problems with the forever loading screen which ultimately crashes the app.  Wasn't able to see anything because the chat log wouldn't go down.  I don't know why I complain because jtv doesn't care.  All they want is money",1,1,0,0,1,0,0
"Please fix this issue asap, its giving me the same network error it was giving me two days ago every second!!! Please fix it again!!",1,0,0,0,0,0,0
"Good QR Code inventory app, but could use a port to iPad!<br/>Website is just a large image with no clickable links.<br/>They don't respond anywhere... their facebook, website or forums.",1,1,1,0,0,0,0
I was skeptical at first but the App is pretty easy to use and looks great!  One drawback is that the app freezes at times.  I also love how you can skip ahead!,1,1,0,0,0,0,0
Works great after latest update,0,0,0,0,0,0,1
"Yelp used to be very helpful but has now become a waste of time. They remove valid reviews, they don't respond to emails, and they allow companies to fudge the results that get posted. It's no longer a reliable, unbiased tool for reviewing businesses.",0,1,0,0,0,0,0
"It was okay before, but this new update is soooooooooooooooooooooooooooo much better! love the app!",0,0,0,0,0,0,1
"Beautiful pictures <br/>Fun game except every time I try to play the amusement park, the game freezes.",1,1,0,0,0,0,0
"The latest update crashes just a few seconds after the game is opened, every single time. Fix it!",1,0,0,0,0,0,0
"It’s great, the app is clearly well polished to the details with super interesting data and there was no compatibility issue for me since I didn't encouter any.",1,1,1,0,0,0,0
Would give the game a 4 but every time I am doing well the game crashes and I can never beat my high score.,1,1,0,0,0,0,0
Not only does this have have problem after problem their customer service is awful. This game charge has never worked correctly and has glitches that take from what you pay for. I do not recommend this game to any one,1,1,0,0,0,0,0
"Ok so honestly, the graphics are superb and the gameplay is fun, but controls can make or break a game. That being said, maybe it's because I'm on an iPhone 4, but the controls didnt feel responsive. There is delay on the strafing which seems like it should be 1-to-1, but it isn't and while the jump seems a bit more responsive, at times it doesn't respond at all even to several swipes. That being said, I haven't gotten very far and might want to wait for some updates before getting back in again, especially with this Wednesdays awesome pack of games! C'mon Crescent Moon, I believe in you!",1,1,0,1,0,0,0
I cannot play game when you update over1 min.<br/>Is too bad for me . I need you to fix problem that happens.,1,0,0,0,0,0,0
Good game but fix the bugs! The game crashes every game.,1,0,0,0,0,0,0
"Claims to do everything you can do on your dashboard, but nothing works, so send a message to the developer, oh wait developer doesn't respond or fix problems, screw this waste of $2, spend your money on something else",1,1,0,0,1,0,0
Not quite sure I'm playing it right--don't quite understand all the rules. But quite fun and addicting. The Facebook plugin us really slow and freezes up a lot (white screen) when sending things to friends. App is really slow in loading a switching between pages.,0,1,0,1,0,0,0
"Can't live without it!\n\nOccasionally crash, hope fix.",1,0,0,0,0,0,0
"Seriously supercell, You should name this Crash of Wallets , I mean seriously , updates come and don't fix problems, and the worst part u should make a trophy system where people with the same amount. If trophies can attack you, one time I had 400 trophies and a guy with 3000 trophies attacked me and stole everything when I needed these loot , seriously supercell you need to fix this or people will get sick of the game and stop playing it!",1,1,0,0,0,0,0
"This is a great app but is has some major issues. Since the latest update, your achievements are finally being posted BUT it keeps freezing up and crashing. There is also the issue of limited ink. If your ink is unlimited on the Daily Draw, it should be unlimited for all drawings. When these issues are addressed and FIXED( sooner rather than later) I will HAPPILY give it a 5 star rating. Until then, you only get one because I can't give less than that.  Please fix this game that you have been PAID for by thousands of disappointed people so we can get back to what we love, DRAWING",1,1,0,0,0,0,0
Do not buy. There is no Strategy help in this game and you go around in circles! Very frustrating game. If you want a relaxing and enjoyable game don't bother. Graphics are wonderful but that is all. Sorry Big Fish.,0,1,0,0,0,0,0
Need to be able to delete games of those you invite/play and don't respond. Otherwise...awesome!,0,1,0,0,0,0,0
I just wanna get the most current news. This app never loads the stories and its a white screen most of time.,1,0,0,0,0,0,0
"Great graphics and high replay value. However, the game keeps crashing every time it loads. Please fix the problem on the iphone 5.",1,1,0,0,0,0,0
First it fails to access ur API key and developers don't respond to support emails... Don't buy it and check the other apps.,0,1,0,0,0,0,0
Still has a black screen and won't work after you click the map for the game,1,0,0,0,0,0,0
App crashes time after time when I try to post AND hangs and doesn't load pages unless I turn the phone off and on.  Worst app I have on my phone.,1,0,0,0,0,0,0
"Heey! I really like this game! Awesome graphics, great story. But I just updated to iOs7 and the app crashes about 30 seconds After opening the game!!!! Please fix this trouble!! I wanna play the game but can't play!!!",1,1,0,0,0,0,0
Was so fun until new update. Now it won't even open. Very upset. Please fix asap.,1,0,0,0,0,0,0
"This game is amazingly addictive! Thanks to the creators! One problem now though - my zombies no longer take commands. Basically makes playing the game pretty impossible. They clear tables and clean dishes as long as the game is closed but as soon as I open it, I'm shown how much money the zombies made me but they discontinue clearing tables, even when I command them to. They don't respond to any offer commands (rest, serve, clear tables, etc). Help please - I miss playing my great addiction.",1,1,0,0,0,0,0
"Love the game once I figured out the ways to get more points.  That could be explained better.  My main complaint is there is no way to drop games when people don't respond.  The time should be shorter or there needs to be a way to close the game when there is no return play. Plus, when games are frozen there is no way to get rid of them. This should be a quick fix by your programmers.",1,1,0,1,0,0,0
It does not load. I have downloaded it 4 different times and it still don't load. I have to play to win a prize for another game. But I can't ever do anything in the game cause it won't load. U need to fix the problem. I play paradise cove and now I won't be able to get the prize cause this game don't load,1,0,0,0,0,0,0
Your new update creates more issues than it solves. The scenes keep freezing up. You can't &quot;find&quot; any of the items on the left side of the screen. SUPER irritating.,1,0,0,0,0,0,0
Most recent update was very poor. Notifications keep coming that my energy has been refilled. When I open the game I have 0 energy. Please fix or I will delete and replace with something that is working properly. It is just a waste of space on my devise right now.,1,0,0,0,0,0,0
I have a 4s running on iOS 6.1.1. The recent update as of 4am est on the night of July 4 has made it so I can no longer log into the game. All I get is a msg saying network error( error code 500). Please fix because I'm highly addicted and my new guild needs me.,1,0,0,0,0,0,0
"As most reviews indicate, the app is completely worthless. The majority of the time the app just doesn't load and get stuck on the first screen, if you get past that, you'll just get stuck somewhere else, forever loading. Give your pizza money to someone who cares.",1,0,0,0,1,0,0
Horrible game don't get it. Waste of time.,0,0,0,0,0,0,1
I hav this game and it keeps on force closing and it also takes forever to load pls fix it,1,0,0,0,0,0,0
"After the last update it won't load anymore. App asks me to sign in and then just says error loading, try again. I deleted and downloaded again, and restarted my phone, still won't work. Any ideas?",1,0,0,0,0,0,0
It worked great up until a few days ago and now it won't work at all. It won't load.,1,0,0,0,0,0,0
"It crashes before I've done a thing. A few seconds of opening screen, then white screen.",1,0,0,0,0,0,0
"I love this game, pc recently messes up so I have to play off my iPhone all the time now. Most say it's not the same as on the pc. I enjoyed some of the missions and stuff. Now whenever I play  it tells me that I have to buy more space so I can't place anymore items on my farms. But yet when I used my pc I never had a problem. Not to mention I have been trying to get on all morning but it keeps crashing. Please fix this issue as I love playing FarmVille.!",1,1,0,0,0,0,0
I love this game but the update makes it crash pls fix it :),1,0,0,0,0,0,0
"Sure it's fun costumizing the apps until you actually put them on your phone! It just overrides the previous apps so you have to keep your old ones on the phone. When clicking to open them up you get a white screen and then it opens the 'app'. If you put your phone number into the phone app it calls you when you open it? Dosent have all apps/icons so you'll have plenty that don't fit the look of the others. I mean its a cool concept, but just dont bother.",0,1,0,0,0,0,0
"Remembered my address and even my order when it took forever loading n I restarted it, very convenient and worked perfectly!",1,1,0,0,0,0,0
"Very cool game, and the latest update rocks! I totally spend hours on this amazing game. So much fun, and none of that &quot;buy these coins in Order to get anything fun done&quot;. Simple, cool, user-friendly, and pretty all around! Thanks!",0,1,0,0,0,0,0
The game crashes on some levels or lags.  Please fix!,1,0,0,0,0,0,0
I love the game but the last update messed it up!! im unable to load and it keeps crashing!!! fix it becuase i love the game but this is keeping me from playing it :((((((((((((((((,1,0,0,0,0,0,0
Always tells me it can't retrieve trails & I can't mark as completed. Pls fix problems  I would love to use it when hiking,1,0,0,0,0,0,0
"This new version of the app crashes time after time and causes google playstore to crash too. When not crashing it gives me after a number of swipes and/ or hearts the same profile picture time after time, until i force close tinder. Suddenly my own profile appeared empty, but after force-close and restart it was ok again, etc.  The previous version was simpler but much better. A complete reinstall with removal of all previous data did not solve the issues with this new version.",1,0,0,0,0,0,0
Amazing game but needs a update because It won't load and doesn't let me log in,1,0,0,0,0,0,0
"I made a 24 page photo book for my daughter's birthday in minutes.  The app is so easy to use, and your photos are not forever on your phone.  Their customer service is AMAZING!  Get the app!",0,1,0,0,0,0,0
"So.... When I try to continue, it freezes, OR, it takes forever loading, and then stays at that menu. Could you kindly fix this? It happens in a few of your other games as well.",1,0,0,0,0,0,0
It's just showing white screen on any thing I tap on ,1,0,0,0,0,0,0
"After the latest update, it finally works like its supposed to.",0,0,0,0,0,0,1
"Very slow, other than that I love it. The app freezes from time to time.",1,0,0,0,0,0,0
"Really liked the game at first, but the bigger my country got, the more frequently it crashed. Now it crashes every time I attempt to add anything &amp; it does not save my work. Most buildings cost real money to open, because only 2 of the 3 items ever show up. Also, I really think the developers have checked out... No updates to fix problems, and it still has a Christmas theme that you can't get rid of. I don't mind the developers making money, but the costs of advancing in this game are way overpriced. The crashes without saving has caused me to stop using the app, I don't have the problem with any other app on my iPad. I am waiting to see if they fix the problems and make prices more reasonable, otherwise I will delete this app which has such great potential.",1,1,0,0,1,0,0
Crashes all the time on pls fixx,1,0,0,0,0,0,0
"Same as the last posts..<br/>Played for months....spent money to move things along quicker....downloaded the latest update....it started me over, took away all progress and lost all my money that i had spent...<br/>Absolutely no support to help fix the issue...",1,0,0,0,0,0,0
"Controls are unresponsive for me also, maybe it's an iPad 2 compatibility issue?",1,0,1,0,0,0,0
"And today was not given a daily guess or draw and of course I'm only a few days away from the 50 achievement.<br/><br/>Game freezes and crashes if I try to comment, then won't load correctly the next time I launch it, have to close it and kill the process and then launch it again.",1,0,0,1,0,0,0
"Add me! (LeslieluWho) and my husband (raidernation402) thanks! :) Great game fun and addicting, but I get the network error thing way too often!!!! And my network is fine!",1,0,0,0,0,0,0
"Fun to play when you have matches, but wished it had a single player mode similar to Subway Surfers. Disliking how many times the game freezes or won't load. Also needs a way to exit games when the person your playing quits playing (though that could be due to game not loading). Bottom line, fun... Yet frustrating!",1,1,0,0,0,1,0
Just downloaded the app and was so upset to see that no matter what the app crashes this was a big hyped up thing what a disappointment hope they fix this soon,1,0,0,0,0,0,0
"I use this app for my business. It's really great when it works! Most of the time though, I can't update my status bc there is a &quot;network error.&quot; Love the &quot;insights&quot; option. Don't like having to login every time I want to use it though.",1,0,0,0,0,0,0
"Y just bought the FIFA, with the new update will not let me play the game.",0,0,0,0,0,0,1
It tells me that my neighborhood expired and now won't let me do anything else within the app. I actually just moved to a bigger city and want to change my neighborhood but can't.,1,1,0,0,0,0,0
"After I click &quot;RUN!&quot; it crashes EVERY TIME!!!!!!!! I have yet to play. I've restarted my iPad numerous times and have reinstalled this app 3 times, but keep having the same result. I have the latest software update so I don't get why the app keeps crashing even though the update claims to have corrected stability issues.",1,0,0,0,0,0,0
"Before I upgraded to 3.0, this worked great. Now all I get is the main screen. Particularly for the price of the app, the authors should be getting out a version that is 3.0 compatible. Would gladly give this five stars if the compatibility issue were addressed",1,0,1,0,0,0,0
Was an awesome game until recent update. Makes you start all the levels from beginning. Not cool...,0,1,0,0,0,0,0
"I've been playing this for a couple of months now, and it is very fun. I normally don't invest money in games, but I heartily spent around 10 dollars extra for the attacker bot and resources to start me off. I made mining equipment self powered, enhanced my howitzer, and spent the rest in the plasma rifle. That was when I was level ~20, now I'm 64 and rising, to get the latest update.<br/><br/>Since the co op update, the start screen has lost it's typical box or metal design to cardinal directions as the faces, during co op all buttons(on the selection bar at the bottom, all options, and the 'are you sure you want to quit' box background) are invisible instead showing through the canvas to the world map below. Additionally, when trying to get set up for co op all buttons and options are either invisible showing the abbreviated names of guns, or more likely something in the button class went wrong resulting in both 'flat plains' and 'mni' or other gun names. While playing, the typical crosshair is replaced with two horizontal rectangles, albeit that may be intentional because they still act appropriately.<br/><br/>I still give the game 5 stars because although now more graphically flawed, the game still functions and it is an amazingly fun game.",1,1,0,0,1,0,0
Best game ever I play it every day anyone who doesn't have this game don't know what they're missin,0,0,0,0,0,0,1
"I have the iPhone 4 and this app maybe doesn't respond well to this new phone or something. All in all, I paid for this app, gave it 2 weeks, and just deleted it after many bad responses from friends who say it's sending blank texts, badly broken up texts, symbols or numbers. WHAT IN THE WORLD?!!! I need to send group texts often and this app won't ever be aiding me again. Don't bother.",1,0,1,0,0,0,0
"I am happy Paradise Cove is running again, now Holiday Cove won't open. Please fix.",1,0,0,0,0,0,0
This ap was fun before the updates. Now it won't even load. I'd wait a few weeks to see if developers can fix problems before purchasing.,1,0,0,0,0,0,0
"Every time that i've started the game, a white screen shows up and i havent play that much cuz of it so please fix it.",1,0,0,0,0,0,0
This game is soooo fun but after the update the app won't open pls fix this I want to bee able to play it,1,0,0,0,0,0,0
"I hate waiting if a person  doesn't respond to playing after a day I should be allowed to resign .. I hate that people wait sometimes 5 days to make a play... hate that part or if by accident a ask someone and they don't respond at all!!!!<br/><br/>Great game, hate the ads... Hate hate hate the ads",0,1,0,0,0,0,0
"I love this game sooo much!!! so addicting and awesome… the one thing that really bugs me is the fact that after a little while, it won't let you play if you dont pay for the full version first.<br/>If you dont mind paying 6.99, then get the full version right away. but, if you DONT want to pay, you only will have a limited time before you will never get to play that game without the fee..<br/>It's the best game ive found yet, but i'd rather complete what i'd started than pay for it first. PLEASE CHANGE IT PLAYRIX so you can finish the game you started!!<br/>From,<br/>A fan",1,1,0,0,1,0,0
App crashes. Will not load coupons at all. Please fix asap.,1,0,0,0,0,0,0
This is my second review.... I go to try to sing a song and the app freezes. Then it takes me back to my home screen and takes smule money away from a song I didn't get to sing. Fix it NOW. And it keeps forcing close!!!!!,1,0,0,0,0,0,0
"Can't play it because of white screen, I even restarted my iPod twice",1,0,0,0,0,0,0
This app crashes quite a bit during the sharing process. I mainly purchased this app for the sharing ability. I do not recommend this app.,1,0,0,0,0,0,0
"Worked for about two weeks and was good enough for harvesting crops when you couldn't get on the computer.  Just downloaded the update but now it won't open at all.  Needs a fix, please.",1,0,0,0,0,0,0
"Crash, hang on barrack, black screen every time  finished a match.<br/><br/>iPad 3rd, iOS 6.0.1",1,0,0,0,0,0,0
"Never thought I'd be using a task scheduling related app, but the ratings and reviews got me interested, once I tried it I really enjoyed the experience and design, it almost requires no learning curve, now I'm using it for all my to-dos and it's really coming in handy. One bug with mentioning though, sometimes the app freezes when pulling down the list to create a new task! That's the only thing stopping me from giving it a 5 star rating.",1,1,0,0,0,0,0
I like the game but everytime you level up and it's supposed to tag to your Facebook it says something about their online server was busy and won't let you continue they need to fix that,1,0,0,1,0,0,0
"I had not had this game very long, but I was having a ball playing it, when it stopped loading!!  Nothing but a black screen!!  Help!!  Bring it back!!!",1,0,0,0,0,0,0
