Body,BugsCrashes,Experience,Hardware,Performance,Pricing,Suggestion,None
"Too much real much real money required for many items now, and too many issues with gifts.",0,0,0,0,1,0,0
"If you love games that make you think and that always give you something new to think about, buy this game.  The learning curve is steep, but climbing up the hill is alot of fun too.  Complete victory usually requires achieving some objective while suffering less than a specified percentage friendly casualties and inflicting a certain percentage of enemy casualties within a specified period of time.  You have to solve a variety of tactical and strategic problems to achieve a balanced result.  So the learning curve not only includes getting used to command interface; it also requires some hard-headed analysis and the willingness to take a few risks during a game.  There are dozens of different ways to approach a battle, to which corresponds a hefty set of possible commands that takes a while to learn.  The command interface is fairly intuitive.   But successful strategic and tactical problem solving requires more than an intuitive feel or familarity with first-person shoot'm ups..  Fortunately, you can experiement by re-playing the same battle multiple times.  The artificial intelligence powering the game is very good.  You don't have to tell your soldiers everything, and enemy soldiers are capable always capable of surprising you with a move you may not have anticipated.  If you like history, there is a whole other level to this game.  The in-game campaigns strive for hisroical authenticity. I like the graphics.  Battle fields contain  many details that make a difference,  You have to study them.  Battle sounds carry information not just ambience.  Customer service is great too.  I don't play many video games.  I have been playing this one for only a few weeks.  I have a lot to learn. Am I having fun!",0,1,0,0,0,0,0
i already quit playing farmville on fb then i saw this and started playing again faster than the computer. i havent encounter any problem since i downloaded the app. i just wish i could do more like coop and other stuff. best apps so far. please do yoville too!,0,0,0,0,0,1,0
Met so many new friends through this. Would enjoy more fuel options for time saving planting that don't cost real money. Thank you,0,0,0,0,1,0,0
This app is awesome! I just wish my 3GS took better pics. A++++,0,0,0,0,0,1,0
"I love games that make me think, but that aren't so difficult to make it tiresome. Would recommend this gamr.",0,0,0,0,0,0,1
i played this game for 4~5hours straitly. really addicting!!! . cant stop playing. i m going to recomend it all my mates love games. but sorry about the shop that i cant find anything to buy.,0,1,0,0,0,0,0
"the game could be way better. however, it's gameplay is designed to manipulate you into spending actual money-- else, the game can get rather slow and boring, and you have to wait awhile if you're not willing to. the game is structured into a binding, mandated strategy of set, '&quot;goals,&quot; you complete for rewards of 'credits,' (coins), and 'invest points,' (tickets). Some things cost a lot of coins, somethings cost SEVERAL tickets. You can only receive tickets as rewards for completing goals, some of which you need tickets for to complete in the first place. Ticket rewards are always very frugal. There are things you can do with coins, but they're limited. The requirement for tickets will leave you with a LOT of time on your hands to wait. its also irritating that while youre away, your enery has a ceiling as to how far itll regenerate. <br/><br/>If you won't comply with this game's strategy to get you to spend real money, the game gets old fast because of all the time you have to do waiting.<br/>I'm at the point where I check it a few times a day to do what I'm then able to do (after the game has had HOURS to make me the money needed to complete one goal).<br/><br/>ANOTHER THING that is HIGHLY aggravating<br/>I don't have a Facebook, fools. I may be 22 but I'm over that crap, I deactivated my FB and I have no desire to partake in that social platform again. Same with twitter.<br/><br/>This game bugs you to take pictures of your city and share them with your friends. Even if I had FB, I don't give a flying crap enough to post on my FB my little starting up virtual city. And I definitely wouldn't want to see that janx on my other friends walls. I could care less about ya'lls little computer game, you think I want to see a screenshot? I don't need to ask to know that that's how most of my friends feel as well. <br/>However, because the whole &quot;take a picture and post it to facebook!&quot; is one of the game's actual GOALS, it's won't shut up about it. It even freaking repeats the demand in the form of two separate goals! Even though they're literally exactly the same thing! Like shut up how desperate are you!!! If you relied on the gameplay and not word-of-mouth for business, maybe it'd make ya'll focus more on the gameplay and you could actually improve it!<br/><br/>Two stars for the aspects that are free. And better graphics than what zynga would've bothered with.<br/><br/>*****EDIT** I haven't played this game in several WEEKS, and probably won't ever again. You DO hit a dead-end with this game; there comes a point where, if you've been playing the game without making any in-app purchaces, you've more or less completed the goals they've given you and only have the ones that cost invest points left. because of the game structure, there are no new components or challenges to partake in; I can either collect about one invest point a day, until I accrue the dozens and dozens needed for a 'Big Ben Clock Tower' goal (build a clock tower, thats it),  all while literally doing nothing since I've basically already done everything possible in the game and now can only spend my time re-doing the layout of my city… <br/>or i can put it on the shelf and say, this game's over. this isnt one you can just keep playing.<br/><br/>(also, it's march, they still haven't updated and still have all this holiday janx going on like we're back in christmas, they've failed to update other pieces of the game that feature things that say '2012' (yeah, it's 2013 now)… looks like this game was as forgettable to the developers as it was to us!<br/><br/>it lasted about a month or so.",0,1,0,0,1,1,0
I love it it's a awesome game I love games like this. I think they should make more games like this,0,0,0,0,0,1,0
"I love camera+. It lets me take great photos &amp; has some very nice photo editing capabilities. It was definitely worth the 99 cents. I use it as my standard camera now, &amp; for that reason just wish it could take video to keep the functionality all-in-one.<br/><br/>With that said, I was using it as my phone battery was dying and all of my photos disappeared! When in the viewfinder/display mode it still shows the total number of photos, but when in the light box it only shows the 2 photos I've taken since they all disappeared. Does anyone know how to fix that or I'd I can get my photos back?",0,0,0,0,1,1,0
I love games like this we will see how this one goes,0,0,0,0,0,0,1
i dont want to spend real money so im stuck at a point where i cant expand or do missions,0,0,0,0,1,0,0
"The game is very fun until you are forced to spend money to get crystals.  You cannot find enough crystals on the islands so you can buy the animals needed to rescue other animals.  So you are forced to spend real money to continue the game.  It's a shame because it is a fun game, sadly I will be uninstalling it for this reason.",0,0,0,0,1,0,0
Getting &quot;invest&quot; points is difficult and slow because you need to consistently go back on and play. This game is a pretty standard city builder type game that is much easier if you pay real money for extra points and credits...that said I've still enjoyed upgrading my small town. Not bad overall,0,0,0,0,1,0,0
How do u play love games and date and all the love things u could do,0,0,0,0,0,0,1
"This game has problems then it's worth. Instead of fixing all the problems they have , they keep adding more things= more problems, more delays signing on and now to up grade ur farm or get cool things is $$$$$$ real money",0,0,0,0,1,0,0
I like playing Farmville I just wish the same capabilities that are available on the PC were available on the cell. There isn't much I can do on the cell. The advanced features are not available and I can't even use &quot;unwither&quot;.  I hope you do something about this,0,0,0,0,0,1,0
I love games that blend an old gameplay element with an RPG and NimbleQuest does an amazing job at that!,0,0,0,0,0,0,1
"First off, we all know that this is no Sim City.  But, who cares?  let's judge this one on its own merit.  Hrmm... what shall I include?  That you can't rotate buildings?  This is incredibly frustrating, as each building needs to be next to a road, but some building have to have the road on a specific side.  Why should this matter?  Why not just expand, expand, expand?  The game has this rediculous program of 'Invest Points,' which are nearly impossible to accrue.  Every time you expand, not only do you have to pay more money, but the number of Invest Points increases exponentially.  This is a good idea, if you're trying to trap people into shelling out real money in the app store, but since there's a glitch in the programming, I can't.  Y'all's loss.  I'm deleting this app, and recommending that everyone else does.  DO NOT DOWNLOAD, save yourself a headache.",0,0,0,0,1,0,0
"I love playing this game, I just wish you could get to the new winter wonderland farm on the ipad. Hopefully their will be a update soon to fix it.",0,0,1,0,0,1,0
"Everyone is complaining about how you have to spend real money to get any of the cool items. Well, welcome to games like this. It's nothing new. <br/>The only complaint I have is that it doesn't have a marketplace like in the original TN, which I was very upset about. I have to constantly buy new stock piles to have a place to put all of my resources. Somehow overnight I have already filled up my warehouse with wood. Awesome.",0,0,0,0,1,0,0
The game is awesome but it deletes my money every time i go and exit. I spent real money on in-game coins to unlock something and I exit and restart the game and it is still locked!,1,0,0,0,1,0,0
I've been farming since the beginning and I think it has only gotten better! I love the quests but they should make them easier to complete without spending real money. I know they are a company and their goal is to make money but I see plenty of neighbors with lots of premium buildings and animals.,0,0,0,0,1,0,0
I love farmville but i love playing the cityville too. Im just wishing n hoping that zynga will make cityville in mobile devices like farmville...,0,0,0,0,0,1,0
Interesting and fun to play but gets too slow and cannot enjoy it more than say 10 mins a day as you end up exhausting resources which take hours to replenish. You can buy them however with real money :|,0,0,0,0,1,0,0
dont like free to play games but this one is ok time killer nothing more won't spend real money not worth it,0,0,0,0,1,0,0
fun kind of stinks that they try to get you to spend real money on digital items in the game,0,0,0,0,1,0,0
"I just wish this app would work on a regular basis. One day is works fine and the next it has trouble loading my farm. The update didn't help me any. Would be a great app if the loading and crashing didn't happen so often or not at all. Plowing, seeding, and harvesting is the best feature offered. Exclusive items, quick load of friends farms and no roaming avatars will make this app abandon your desktop (once all these issues are fixed)",0,0,0,0,0,1,0
"As a writer, I really love games with in-depth story lines and complex characters - survivng high school has that, cause of death has that, and now high school story has that. This is one of those games where you start hours long task and come back later in real time, but it's so much better than the others. The storyline is interesting and not far and few between. There are a slew of characters, all with interesting storylines. This game reminds me of school 26 (except the main character actually talks and does more in this game and the storyline is way better). If you're a fan of interactive novels or casual games with great storylines, download this game.",0,0,0,0,0,0,1
i love games,0,0,0,0,0,0,1
"The nice thing about the game is that it is free. problem is, you need nano pods to do anything. you accrew nano pods by completeing jobs, or missions. but they come too slow and not enought to be relavent… It literally takes hours to days (in real time) to do anything. if you have that kind of time, perfect. but the game is very literally boring. while you wait 1-2hours to grow crops, or build military. there are specailzed buildings you can build, to expedite or enhance game play, but those cost nano pods. You can buy nano pods for real money…. but they cost too much to be any help. why should i spend upwards of $45-$50 to get a couple hundred nano pods, when i can spend the same amount to go buy Assassins creed 3 or Skyrim for the same cost and get a better more enjoyable game that was better developed. Bottom line, lame.",0,0,0,0,1,0,0
Its what I have been looking for in all the free apps. I just wish analog came with it. I just take a screen shot and the. Edit out the demo watermark thing.,0,0,0,0,0,0,1
Fun Game just wish the HD version was on Sale.,0,0,0,0,1,1,0
I love games like this! The puzzles are great and the whole app is wildly entertaining!,0,0,0,0,0,0,1
It's okay.. I just wish you could do more.. They need to make an app for CafeWorld and FrontierVille!!!,0,0,0,0,0,1,0
"Mine works fine. Maybe people are having WiFi connection problems that cause the out of sync error. I just wish the app had a cache so loading wouldnt take so long. And trying to point on the bunnies is aggravating. They're too friggin small! Otherwise, YAY!",0,0,1,0,0,1,0
This is the best Ap for photography!!! I just wish they had the same for my new iPad... :),0,0,1,0,0,1,0
I love game,0,0,0,0,0,0,1
I love this app   I just wish u could do more on it.,0,0,0,0,0,1,0
Love the game works well do me just wish I could use all my gifts,0,0,0,0,0,1,0
Great work I just wish you could play against each other,0,0,0,0,0,1,0
"I like this app it helps keep your farm going on the go, just wish I could send gifts to my Facebook friends that's the only thing I don't like about it",0,0,0,0,0,1,0
"It's a neat game, but in order to play you have to spend real money to buy crystals. Definitely a money pit!! Not worth even downloading in my opinion!",0,0,0,0,1,0,0
I have enjoyed playing this game. I'm willing to be patient. I'm even willing to spend a reasonable amount of money on a game but have never before hit a brick wall where I can't proceed on any quests without spending real money. I just won't do it. So good bye.,0,0,0,0,1,0,0
Tricky puzzles but not impossible to complete! I love games like this!!,0,0,0,0,0,0,1
Love it just wish could do more  use of full features would be nice,0,0,0,0,0,1,0
Love the game been playing it for almost 2yrs. Just would be nice if they would let you buy more things in the market with your coins you earn then 90% of the things costing you your real money just have it!!,0,0,0,0,1,0,0
"I just wish that FarmVille would leave stuff alone!  Can't even play anymore.  The game hasn't loaded since I got the new and improved (hah) version.  Too bad we can't delete this one and go back to the last one, sucky as it was.  If it ain't broke, why &quot;fix&quot; it?",1,0,0,0,0,0,0
"It could be a fun game, but to get anywhere you need gems, lots of them.  Oh did i mention you need to spend real money.  The animals are adorable tho.",0,0,0,0,1,0,0
I love games like these they're so interesting and fun great app,0,0,0,0,0,0,1
I love farmville! I just wish u could do more on the iPhone app like u can on Facebook!,0,0,1,0,0,1,0
This game is so addicting! I was having fun with it but I'm at a stand still. I have over 2 million and plenty of energy but I have no invest points to expand. The invest points are WAY to hard to get without actually paying real money for them. The only way that i can continue the game is to expand and in order to expand I need invest points. They need to make an easier way to get invest points.,0,0,0,0,1,0,0
"I don't get all these superb reviews.. This game is not very good. I usually love games like this such as subway surfers and temple run, but this one is different. It has a fun concept (I mean, who doesn't love sonic?) but game play wise it's not very good. 1) this game isn't simple enough. There's too many power ups and things like that. It's just a clusterf*ck basically. 2) the game is so laggy and unresponsive. I know this isn't my phone because it works 100% perfectly for everything else. For example, sometimes sonic will kill a crab with the dash, and then moments later he dashes at another crab but somehow this one hurts him! Just a lot of annoying things like that.",0,0,1,1,0,0,0
"this virtual city game has some of the staples, particularly those of modern free apps; resource management- currency comes in two forms, the other, more valuable form that allows more is more difficult to attain (and both are available for purchase with real money), environment, population, buildings and activities that take real time to complete, and tasks for you to complete to help your city move along the way but also at times try to motivate you to buy costly things. <br/><br/>this game is more enjoyable, however, and isnt too difficult to manage without pressure of spending real money. i say this because it can keep you occupied literally every few minutes because the game operates on contracts you buy to get tasks done that often earn profit and EXP and other items…. more on those items in a bit. and these contracts can literally last only a couple minutes. they can last longer, but you can always choose the quicker option. <br/><br/>anyways, these items. that's one thing that knocked off a star for me. to hire the people necessary for the contracts, you have to collect these items from them that you get at random from certain tasks. the thing is, since it's at random, you can go awhile without getting them. even if you do the specifc tasks required for the item, it doesn't mean you'll get it. this can mean waiting awhile for chance. for example, you may need to hire a referee to open a sports arena. say you need three items for the ref (i cant remember on the top of my head, making this up): a yellow card, a whistle, and a jersey. i havent gotten around to a sports arena yet and have already picked up about 60 yellow cards. meanwhile, i have like 3 buildings that have been waiting to open since nearly the beginning of the game, and i still cant open because i cant get the items.<br/>this can be frustrating, impeding, and obnoxious. it seems to be a bit of a ploy-- you either have to keep building the things that will try to get you the items, forcing you to need to expand/etc, thus needing more money (thus possibly spending real money), or just going ahead and dropping your actual cash to speed things up.<br/><br/>the game can always keep you occupied with little collections, but it can get old when you want to be able to start doing other things.<br/><br/>the graphics are decent but nothing amazing. there are some things that are blurry and pixelated, even without you zooming in. once you've had a lot of buildings/contracts going, it can be rather demanding to have to click on all the buildings to collect profit. it got to the point for me where it'd take me over five minutes. do people really want to spend their time having to deal with that on a game? i had low tolerance for it; there is an option to 'collect all profits immediately,' but it costs those rare country bucks, which the game really wants you to spend actual money on.<br/><br/>its a decent city game. it can pass your time for sure",0,0,0,0,1,1,0
What more can I say? I just love games that combine amazing graphics with hilarious storyline and gameplay.,0,1,0,0,0,0,0
I love games like these! Hidden object games over any other type ANY DAY! So glad another game starring these two detectives has come out! I loved it! Can't wait to see these two again!,0,0,0,0,0,0,1
"This really would be a great game if the developer didn't make it so hard to build.  Some buildings are payed for with city credits, which is just like money.  But a lot of the places that need to be built to reach goals are payed for with Invest Points.  The only way to earn Invest Points is to buy them with iTunes money, posting to Facebook (which I don't have), and making it to the next level in the game.  It's almost impossible to make it to the next level without spending real money to buy Invest Points.  Therefore this game is NOT FREE.  Invest Points ruin the game.  Change it, and I'll come back and rate it 5 stars as it should be if it weren't for the unfair way of earning Invest Points.",0,0,0,0,1,0,0
"I love games like this, and this one has real potential.<br/><br/>The puzzles that require you find a solution and act are challenging and clever. <br/><br/>Others that require you to turn a crank just so, or avoid falling objects can be maddeningly hard and there is no option to skip them.  After turning my phone this way and that and losing a level twenty times, I begin to lose interest and get annoyed.<br/><br/>I happily shelled out my 99 cents for hints because I like to support the developers of these apps, but the hints are not helpful. It's obvious that I'm trying to avoid getting hit by falling boxes, so hints like &quot;I need to avoid the falling boxes&quot; do not move me along.<br/><br/>It's a shame because this game has nice graphics, isn't too long, and is just the right level of challenging in many ways.",0,1,0,0,1,0,0
"Pocket trains is now my favorite game. I love games from Nimblebit. The only things I dislike a bit are the refueling times (they're too long), and the new licenses' values (because they're too expensive compared to the starting jobs' rewards).<br/><br/>Continue sending update and I will continue playing your games, Nimblebit.",0,0,0,0,0,1,0
I really enjoy this app. I just wish I could accept and send gifts,0,0,0,0,0,1,0
"3 farms yet you are only able to access 2 within this app so crops die. When there is a technical problem, which there are often, contacting Zynga is futile. There is no attempt to contact you nor resolve the issue. So, Zynga's hopes that I would waste my very real money on their in app purchase of pixels is ludicrous!",0,0,0,0,1,0,0
Top of the line adventure/hidden object game! I love games like this! Thanks again Big Fish!!,0,0,0,0,0,0,1
"The game is great and I just love games that you can't stop. Plus I love sonic, so its like a totally awesome sauce mashup!",0,0,0,0,0,0,1
I love games like this,0,0,0,0,0,0,1
It won't connect (server error) This app hasn't worked for me for awhile. (&amp; I actually usually use it throughout the day to harvest the 2hour/4hour crops)  - it's useful when away from the computer. I just wish it still worked!,0,0,0,0,0,1,0
"I'm prefer one time purchase $30 and could enjoy all the feature rather than pay a little most of the purchases using nanopods that cost real money. Waiting time also ridiculous. Want to speed the waiting time, that cos a nanopod that means a money. Seriously, I want to stab the first person who invent this system in iOS then almost every developer using it.",0,0,0,0,1,1,0
I love it!! I use for my iPad I just wish there was one for it other than just for the itouch,0,0,1,0,0,1,0
"Crashes every time I try to play this. I've tried uninstalling, reinstalling it. Nothing works. True bummer I love this game and have spent lots of real money on this too.",1,0,0,0,1,0,0
"I love games, stories, etc. about the Titanic and this game is so far top notch for me!",0,0,0,0,0,0,1
I love the app just wish it had coin item at the early stage of the game,0,0,0,0,0,1,0
I love games that involve music!,0,0,0,0,0,0,1
This game is amazing except for the fact that it is so expensive when it comes to invest points. You need to be able to get more invest points somehow without having to buy them with real money. mabye make the buildings and land cost less investing points or make it so that you can convert your money into invest points somehow. Other than that the game would be way fun but the problem is im stuck in limbo right now cus i dont have enough invest points to be expanding and buying all these new buildings… and is it true that you lose all your work when the game gets updated?,0,0,0,0,1,0,0
Fun game just wish it didn't have so many out of sync errors,1,0,0,1,0,1,0
"I like it, just wish we could do quests and use helpers on the mobile app.",0,0,0,0,0,1,0
"fun game, and tempting to spend real money to play faster. Part of the fun is resisting the temptation and finding ways to keep playing for free.",0,0,0,0,1,0,0
"I hate that all new games on the App store are based around the theory that if the game maker makes it hard to make enough resources, that the consumer should just turn around and spend real money. There is no challenge to this, and it is a pain because this and many other games make it extra difficult to succeed because they want your money. I do not know how people have billions of city cash, or why they care since they clearly are not spending it anyway, but as a new player I am annoyed that I can not turn off the spending money or connecting to facebook advertisements. This game could be fun, but they need to stop programming to become rich and start programming to entertain and challenge people. Three stars because it is fun but the loss of two because its also really annoying. I also wish i could adjust the zoom of the map on screen.",0,0,0,0,1,0,0
I love this app. I just wish I could feed my puppy and use my spa with it.,0,0,0,0,0,1,0
Omg. This app is my everything! i LOVE it! i just wish you could record &amp; take videos not just pictures.(:,0,0,0,0,0,1,0
This is a great game. I just wish the multiplayer would connect even when I'm not on wifi,0,0,1,0,0,1,0
I love games and this one is freaking awesome. I'm surprised how addicted I am to this.,0,0,0,0,0,0,1
I love games that make you think! This game is awesome! A must have app!,0,0,0,0,0,0,1
Idk about yall but this app works great!!! It loads in like 5 seconds and so far i've had it since last month but it hasnt crash on me!! just wish they had the co-op section in it:),1,0,0,0,0,1,0
Game moves a little slow for my taste but overall a decent game. If you have patience you won't have to spend any real money but patience is a must.,0,0,0,0,1,0,0
I really like the game but there are way too many problems both online and on iPhone apps.  What a big disappointment since I actually paid real money into this game. All the complaints seem to be fallen into deaf ears. Nothing has fixed. Stop scaming people zynga!!!!,1,0,0,0,1,0,0
"Great game so far. I just started playing yesterday, but I love games like this. But I'm afraid to update because of what everyone is saying. I've tryed to rate this game several times with no success.",1,0,0,0,0,0,0
App works great. I just wish I could harvest all the farms.,0,0,0,0,0,1,0
I just wish that I could default the burst mode so I don't have to always change to it manually.,0,0,0,0,0,1,0
I love games that I don't have to think really hard at but this game is amazing,0,0,0,0,0,0,1
"My previous review on here was removed by iTunes saying it violated TOS (which includes profanity, spam, etc and no details of said offense) none of which of course, was in the previous review.  As I had many &quot;helpful&quot; ratings for the previous review and it was quite negative toward the company I have a very sneaking suspicion….  <br/><br/>Prominently, there was a &quot;Christmas Tree Fiasco&quot; (among other similar fiascos apparently that occur every so often with this company), players &quot;bought&quot; with virtual coins a Christmas Tree that was to give a bonus with no cap in the description (some items descriptions include bonus caps such as saying &quot;only 1 will provide bonus&quot;).  Without getting into detail, many people paid Real Life Money to make room to accomodate more trees for the great bonus.  Upon realizing customers were stacking up on the bonus the company pulled the bonus and did not make right customers to their status before the(ir) error.  So people destroyed land designs, removed or sold things they bought with RL MONEY to make room for the trees, got rid of other bonus items, and on and on.  The company was fine giving you back all the fake virtual gold you wanted but when it came to giving you back items PAID for or refunding any REAL money all of a sudden they &quot;couldn't do it.&quot;  Many customers came on here completely dissatisfied by the company's reaction and complete lack of care for their customers and wrote reviews.  Oddly enough, a bunch of one or two line 5 star reviews started popping up around the same time.  iTunes needs a system like &lt;that other review company&gt; to filter out fake reviews.    <br/><br/>If you do decide to download this app, DO NOT waste your money buying anything that causes you to spend RL money.  You will regret it, just wait and see.  Or if you really really really want to wait until you get to the end or at least higher levels so you don't end up buying items with real money for bonus that you end up having to replace in the higher levels.",0,0,0,0,1,0,0
Losing fake money because of zynga's software is made worse by the fact that it's real money.,0,0,0,0,1,0,0
I love games that make me think . Love this game and look forward to it when I am lookin to game,0,0,0,0,0,0,1
Love to play this but it costs way too much real money if you want to advance in the game.  Crystals are few and far between and you need hundreds to continue the rescues.  Suggest maybe challenging games where you can win enough crystals to build a bridge or expand your land etc.  If not for the crystal issue I would definately give the game 5 stars,0,0,0,0,1,0,0
"I love FarmVille. I just wish my new iPhone 4S would hold the changes that I make to my farm. I move things, plow and plant new plots, and harvest crops. For some reason, I have to re-do everything the next time I go to the game. As soon as that's fixed, I'll give a better rating...",0,0,1,0,0,1,0
"I love gameplay. Only issues is that it lacks characters and needs more content, but a very good start!",0,0,0,0,0,1,0
I love this app great photo editor very easy to use! Every photo I take I use this app! I just wish they had like a galaxy effect!,0,0,0,0,0,1,0
I just wish it was workable like the online one is. The ability to double mastery and such. But still cool,0,0,0,0,0,1,0
"I installed the game and found it very fun to create your city how you want.  You get to build buildings, factories, stores that help you make more money and increase the happiness of the city.  You always get to assign trucks, dump trucks and buses to routes for transporting goods, removing trash from business and houses and moving people to stores and big events.<br/><br/>The only issues I found kind of annoying was the Invest points.  You need these to expand your city and to get new buildings.  Their not very easy to get and you can buy them with real money.  <br/><br/>Overall, for a free game, you can't go wrong.",0,0,0,0,1,0,0
"The only things I don't like about it is that you can't do any other things on the island while another thing is being built. The other thing I don't like is, like everyone else is saying, crystals are too hard to earn but you need so many. Same with coins. As you get farther in the game everything gets more expensive and I refuse to spend real money on it. So I'll just stop playing once everything gets too expensive.",0,0,0,0,1,0,0
Its good.. I recommend it to kids who have nothing to do or kids who love games like this... I give this fuve stars!!,0,0,0,0,0,0,1
I love game,0,0,0,0,0,0,1
I love games like these they seem soo real,0,0,0,0,0,0,1
I used to play this game all day long but now I am stuck and can't play any further unless I spend real money. So I am just going to erase this game and not play it any more!! I give this game -5 stars!!! Horrible game!!!,0,0,0,0,1,0,0
I love games like these. It's addicting and doesn't crash!!!,1,0,0,0,0,0,0
This game is great!! I love games to get my mind off pains (37 weeks pregnant) and it works well:)),0,0,0,0,0,0,1
Love the app just wish u could do more on the iPod,0,0,1,0,0,1,0
such a cute game!! fun too! just wish the widdle piggy could do more stuff than jump but its okk <br/>i give it a ,0,0,0,0,0,1,0
I like this app!!! I just wish I could open eggs and tend to my winery:(((,0,0,0,0,0,1,0
"I REALLY enjoy the game and am glad that I bought it. It's a great way to learn poker without having to pay an arm a leg losing real money, but there have had a few problems. First, I can't seem to change my picture and the advice from support said the command was under the Main menu; however, there is no &quot;Main&quot; menu in the Mac version nor can I find any command that lets me change the picture. Second, my first $50k tournament was interupted by a problem connecting. I couldn't seem to reconnect in Pokerist but was able to connect to Web sites with my browser. The connection to Pokerist began working again after a short time but I'd lost my $50K to join the tournament.",0,1,0,0,1,0,0
I love games like this and this one is by far the best,0,0,0,0,0,0,1
I love game this play!!,0,0,0,0,0,0,1
"Love how they are still able to take your real money but leave you unable to farm, been getting out of sync error for the past three days iPhone 3GS",0,0,0,0,1,0,0
"I will go to a 5 when they fix it were you can get invest points easier. I have already spent 3 dollars buying invest points, but I am at a stand still now in the game because I refuse to spend anymore real money. I won't be able to play anymore because I can't do anything else without invest points.",0,0,0,0,1,0,0
I love game like this and it is the best,0,1,0,0,0,0,0
"I absolutely love this game! So unlike its Facebook version. No energy required! Continuous gameplay throughout. Just craft, craft, craft! Of course, you have to expand, but that is to be expected. No need to connect to any social networking sites. No need to have dozens of friends to move along. It is just you and playing out one epic story. I love games like this! More please!",0,1,0,0,0,0,0
"I love the app for harvesting on the go I just wish it had more features like watering seedlings, feeding babies and crafting items.",0,0,0,0,0,1,0
I love games like this,0,0,0,0,0,0,1
"They need to release whatever forumulas they use to determine the order things happen. They two helpful things they disclouse are that the meteor hits the person who did the most damage to you and showing the dice when 2 monkeys land on the same square. However, it is hard to make strategic decisions when Geek Beach does not say how the order of attacks is decided or how they decide who gets put to sleep, who gets poisoned, etc.<br/><br/>This makes it very frustrating and puts the game more towards the &quot;random luck&quot; type of game than actually strategy. Don't spend any real money on the game until they release this information.",0,0,0,0,1,0,0
I love games with multiple puzzles,0,0,0,0,0,0,1
This game is so fun and interesting I love games like this,0,0,0,0,0,0,1
"I am a business person, so I seriously limit the amount of friends I have on Facebook.  I find it rude that you need to have a specific amount of friends connected to farm ville to get more land it is just crap.  Plus fuel.  I am not paying real cash to play an online game.  I use my iPad and rarely use my workstations at work or home.  So the desktop browser version of the game apparently has options to get fuel differently, but why not include that pivotal functionality in the iPad app.  Basically, don't force the professionally prudent to waste money on your game.  In two months if there isn't a fix I'm quitting farm ville cuz I'll need more land and I'm not going to pay real money.  Use paradise island as an example just make it more expensive in gold coin without friends.  Love the idea, but bad execution zynga.",0,0,0,0,1,1,0
It's a great game and I love it <br/>I just wish I could get into the new part. The coastal vacation farm........,0,0,0,0,0,1,0
"I liked this game at first, but after awhile it became just too slow unless you put real money into it. Then after several weeks of playing, it suddenly will not connect to the internet. Time to trash it.",0,0,0,0,1,0,0
"I typically love games like this, but within the first 20 seconds of my first time playing, my gameplay was interrupted by THREE ads (not an exaggeration). I can understand ads being placed in other places in the app, but not multiple times in the middle of gameplay. I'm uninstalling this game right now.",0,1,0,0,0,0,0
"This is a great app! Wonderful game. I just wish it was as expansive as the online website. The ability to Co-Op farm, and to go to your English Countryside Farm. In future updates I think this app will be as awesome as the online webapp, but I think it will be a few more updates.",0,0,0,0,0,1,0
"I've had this game for a few weeks now, and it's really an incredible game. The controls are perfect; best dual-stick control there is. Awesome graphics and sound effects, too.2 complaints, however:1) The game gets way too difficult, way too fast. So much stuff coming at you, and you can only take 2 hits (one hit, shield gone; second hit, boom). The difficulty ramp is just too high. The game could use difficulty settings (ie: easy, normal, hard).2) The biggest gripe I have? The game crashes every other level. It didn't at first, but after the first update I received, it crashed constantly. The latest update said it contained &quot;crash and bug fixes&quot; yet it crashes just as much as it did before, if not more. Sometimes it lets you resume at the last finished level, sometimes not; but it's just REALLY annoying regardless.All in all, a great game. I just wish I could play it for more than 5 minutes without a crash.",1,1,0,1,0,0,0
"This is a great and easy to use app. I just wish I could record videos with this as well, and not just take pictures.",0,0,0,0,0,1,0
"This game is overall a very fun strategy card game. the one drawback is that you cannot buy cards unless you spend real money to buy special crystals to buy the cards. this is one flaw that this game hhas that deters me from playing any futher, because i cant get any new cards.",0,0,0,0,1,1,0
love game!!!,0,0,0,0,0,0,1
Glad I can maintain my farm away from home. I just wish I could accept email fuel from mobile and use feed,0,0,0,0,0,1,0
"This game is addictive. The graphics are great &amp; the concept is good - saving animals. But there are several areas that you can't get to without spending real money.  I figured mine up, to get the last 4 animals, I would have to spend about $300. The house, to build, are time consuming, taking as long as 12 hours.",0,0,0,0,1,0,0
I just wish I could accept all my gifts. I can only accept some. Other than that I love it.,0,0,0,0,0,1,0
I love it!... I just wish you could do everything the website does.,0,0,0,0,0,1,0
Good game just wish it was more like the computer game,0,0,0,0,0,1,0
I love games like this that stimulate your mind!!!,0,0,0,0,0,0,1
"It's not bad enough that the whole concept behind Zynga's games is to get you to spend real money on in-game trash, this heap doesn't even work.  It either gets stuck loading, freezes mid game or crashes. Doesn't even deserve 1 star.  Boycott Zynga.",1,0,0,0,1,0,0
"I love games like this, but this one is terrible. The amount of adds and pop ups this game has is disgusting, makes it completely unplayable and a massive headache. I was also very disappointed with the elementary ease it took to guess. Not worth the download space, or even the thought space for that matter.",0,1,0,0,0,0,0
